period,registration_type,brand,model,units
2021-01,RY3,HINO,FG8JJ1A-JJT,1
2021-01,RY3,HINO,FM8JN1D-SGT,1
2021-01,RY3,HINO,XZU600R-HKMLKT3,24
2021-01,RY3,ISUZU,D-MAX,9198
2021-01,RY3,ISUZU,ไม่ระบุ,196
2021-01,RY3,KIA,K2500,4
2021-01,RY3,MAXUS,1V80,1
2021-01,RY3,MAXUS,V80,7
2021-01,RY3,MAZDA,Mazda BT-50,293
2021-01,RY3,MG,MG EXTENDER,177
2021-01,RY3,MITSUBISHI,TRITON,1437
2021-01,RY3,NISSAN,BVL2RSYD23FHP--AA-,1
2021-01,RY3,NISSAN,BVL2RTYD23FHP--A-G,2
2021-01,RY3,NISSAN,NAVARA,635
2021-01,RY3,NISSAN,TGD2S1U7%,1
2021-01,RY3,NISSAN,ไม่ระบุ,12
2021-01,RY3,RELY,Q22 1.2L,2
2021-01,RY3,SUZUKI,AP416PUM14058,1
2021-01,RY3,SUZUKI,CARRY 1.5L MT,182
2021-01,RY3,TATA,SUPER ACE 1.4 L,3
2021-01,RY3,TATA,XENON,6
2021-01,RY3,TOYOTA,B-Cab 4x4 2.8J,1
2021-01,RY3,TOYOTA,C-Cab 2x4 2.8G,1
2021-01,RY3,TOYOTA,Commuter,2
2021-01,RY3,TOYOTA,Hiace,23
2021-01,RY3,TOYOTA,Hilux Revo,8713
2021-01,RY3,TOYOTA,LAND CRUISER 79 PICK UP,1
