period,registration_type,brand,model,units
2021-05,RY3,DAIHATSU,HIJET CARGO,1
2021-05,RY3,FORD,FORD RANGER,1
2021-05,RY3,FORD,RANGER,899
2021-05,RY3,FORD,RANGER SWB,4
2021-05,RY3,FORD,ไม่ระบุ,12
2021-05,RY3,FOTON,TUNLAND SC FLAT BED,1
2021-05,RY3,HINO,FC9JE1A-BBAHF,1
2021-05,RY3,HINO,FG8JF1D-JJT,2
2021-05,RY3,HINO,FM8JN1D-SGT,1
2021-05,RY3,HINO,XZU600R-HKMLKT3,54
2021-05,RY3,ISUZU,D-MAX,7207
2021-05,RY3,ISUZU,ไม่ระบุ,179
2021-05,RY3,KIA,K2500,2
2021-05,RY3,LAND ROVER,DEFENDER 110 PICK UP,1
2021-05,RY3,MAN,TGL 12.250 4X2 BB,6
2021-05,RY3,MAZDA,MAZDA BT50,1
2021-05,RY3,MAZDA,Mazda BT-50,49
2021-05,RY3,MG,MG EXTENDER,236
2021-05,RY3,MITSUBISHI,KA5TNCNUERU,1
2021-05,RY3,MITSUBISHI,TRITON,1408
2021-05,RY3,NISSAN,BDB2RHYD23IHN---C-,1
2021-05,RY3,NISSAN,NAVARA,673
2021-05,RY3,SCANIA,R560 B8x4NZ,3
2021-05,RY3,SUZUKI,CARRY 1.5L MT,222
2021-05,RY3,TAKANO,TTE-500,1
2021-05,RY3,TATA,SUPER ACE 1.4 L,1
2021-05,RY3,TATA,XENON,5
2021-05,RY3,TATA,XENON 2.1L CNG SC CLE HD,3
2021-05,RY3,TOYOTA,C-Cab 2x4 2.4E A/T,1
2021-05,RY3,TOYOTA,Hiace,13
2021-05,RY3,TOYOTA,Hilux Revo,8283
2021-05,RY3,TOYOTA,ไม่ระบุ,2
