period,registration_type,brand,model,units
2026-06,RY1,TOYOTA,HARRIER 2.5 HYBRID Z LEATHER,1
2026-06,RY1,TOYOTA,HARRIER HYBRID Z LEATHER,2
2026-06,RY1,TOYOTA,HILUX REVO,454
2026-06,RY1,TOYOTA,HILUX TRAVO,2029
2026-06,RY1,TOYOTA,Innova,110
2026-06,RY1,TOYOTA,LAND CRUISER 250 GX,1
2026-06,RY1,TOYOTA,LAND CRUISER 250 VX,2
2026-06,RY1,TOYOTA,LAND CRUISER 250 ZX,9
2026-06,RY1,TOYOTA,LAND CRUISER 250 ZX 2.8L,3
2026-06,RY1,TOYOTA,LAND CRUISER 250 ZX FIRST,3
2026-06,RY1,TOYOTA,LAND CRUISER 300 GR SPORT,1
2026-06,RY1,TOYOTA,LAND CRUISER 300 ZX,2
2026-06,RY1,TOYOTA,LAND CRUISER 300 ZX 3.3L,1
2026-06,RY1,TOYOTA,LAND CRUISER 70 AX,5
2026-06,RY1,TOYOTA,LAND CRUISER 70 AX 2.8L 4WD,2
2026-06,RY1,TOYOTA,LAND CRUISER FJ,279
2026-06,RY1,TOYOTA,LANDCRUISER LC300 GR SPORT,1
2026-06,RY1,TOYOTA,PRIUS HYBRID X 2WD,1
2026-06,RY1,TOYOTA,VELLFIRE,17
2026-06,RY1,TOYOTA,VELLFIRE 2.5 HYBRID Z PREMIER,9
2026-06,RY1,TOYOTA,VELLFIRE HYBRID EXECUTIVE,6
2026-06,RY1,TOYOTA,VELLFIRE HYBRID Z PREMIER,137
2026-06,RY1,TOYOTA,VELLFIRE Z PREMIER,3
2026-06,RY1,TOYOTA,VELLFIRE Z PREMIER  2.4L,1
2026-06,RY1,TOYOTA,VELLFIRE Z PREMIER E-FOUR,2
2026-06,RY1,TOYOTA,VELLFIRE Z PREMIER HYBRID 2.5L,13
2026-06,RY1,TOYOTA,VELOZ,295
2026-06,RY1,TOYOTA,VOXY HYBRID S-Z,3
2026-06,RY1,TOYOTA,YARIS,344
2026-06,RY1,TOYOTA,YARIS ATIV,5994
2026-06,RY1,TOYOTA,YARIS CROSS,3132
2026-06,RY1,VOLT,VOLT FOR FOUR,1
2026-06,RY1,VOLVO,C40,3
2026-06,RY1,VOLVO,EC40,37
2026-06,RY1,VOLVO,ES90,26
2026-06,RY1,VOLVO,EX30,10
2026-06,RY1,VOLVO,EX40,58
2026-06,RY1,VOLVO,EX90,9
2026-06,RY1,VOLVO,S60,1
2026-06,RY1,VOLVO,V60,1
2026-06,RY1,VOLVO,XC40,3
2026-06,RY1,VOLVO,XC60,11
2026-06,RY1,VOLVO,XC90,4
2026-06,RY1,WULING,Air EV LR,9
2026-06,RY1,WULING,Bingou SRDTH CCS2,5
2026-06,RY1,WULING,Binguo SRDTH,1
2026-06,RY1,XPENG,G6 AWD Performance,36
2026-06,RY1,XPENG,G6 LONG RANGE,5
2026-06,RY1,XPENG,G6 RWD Long Range,295
2026-06,RY1,XPENG,G6 RWD Standard Range,134
2026-06,RY1,XPENG,G6 STANDARD RANGE,1
2026-06,RY1,XPENG,X9 AWD LONG RANGE,25
2026-06,RY1,XPENG,X9 FWD LONG RANGE,144
2026-06,RY1,XPENG,X9 FWD STANDARD RANGE,107
2026-06,RY1,XPENG,X9 LONG RANGE,7
2026-06,RY1,XPENG,X9 LONG RANGE(EXECUTIVE),50
2026-06,RY1,XPENG,X9 LONG RANGE(LUXURY),7
2026-06,RY1,XPENG,X9 STANDARD RANGE,3
2026-06,RY1,ZEEKR,ZEEKR 009,327
2026-06,RY1,ZEEKR,ZEEKR 7X,409
2026-06,RY1,ZEEKR,ZEEKR X,79
2026-06,RY1,ZXAUTO,FIREBRIGHT YDYX,3
2026-06,RY2,FARIZON,SV9,4
2026-06,RY2,FORD,RANGER,3
2026-06,RY2,FORD,RANGER RAPTOR,17
2026-06,RY2,HONDA,WAVE125,1
2026-06,RY2,HYUNDAI,H-1,5
2026-06,RY2,HYUNDAI,STARIA,73
2026-06,RY2,ISUZU,D-MAX,22
2026-06,RY2,KIA,CARNIVAL,28
2026-06,RY2,KIA,GRAND CARNIVAL,1
2026-06,RY2,MERCEDES BENZ,SPRINTER 419 CDI VAN,7
2026-06,RY2,MERCEDES BENZ,VITO 119 CDI,2
2026-06,RY2,MERCEDES BENZ,VITO 119 CDI TOURER,7
2026-06,RY2,NISSAN,NAVARA,8
2026-06,RY2,SUZUKI,CARRY 1.5L MT,3
2026-06,RY2,TOYOTA,COMMUTER,545
2026-06,RY2,TOYOTA,HIACE,45
2026-06,RY2,TOYOTA,HIACE MAJESTY,108
2026-06,RY2,TOYOTA,HILUX CHAMP,8
2026-06,RY2,TOYOTA,HILUX REVO,31
2026-06,RY2,TOYOTA,HILUX TRAVO,155
2026-06,RY2,TOYOTA,KDH222R-LEMDYT A1,1
2026-06,RY2,TOYOTA,KDH223R-LEMDYT A2,1
2026-06,RY2,VOLKSWAGEN,CARAVELLE COMFORTLINE2.0L,2
2026-06,RY3,BYD,T3,6
2026-06,RY3,DAIHATSU,HIJET CARGO,2
2026-06,RY3,DAIHATSU,HIJET CARGO 4WD,1
2026-06,RY3,DAIHATSU,HIJET CARGO CRUISE 2WD,1
2026-06,RY3,DAIHATSU,HIJET CARGO CRUISE TURBO,2
2026-06,RY3,DAIHATSU,HIJET CARGO DELUXE,2
2026-06,RY3,DAYUN,DYQ1033BEV1R-H,2
2026-06,RY3,DONGFENG,E-STAR T,2
2026-06,RY3,FARIZON,SV9,3
2026-06,RY3,FORD,RANGER,37
2026-06,RY3,FOTON,BJ1031EVJA3,1
2026-06,RY3,FOTON,BJ1044EVJAR,1
2026-06,RY3,FOTON,BJ1044V9JB3-R1,19
2026-06,RY3,FOTON,BJ1045V8JD3-FA,2
2026-06,RY3,FOTON,BJ1045V9JD4-R1,58
2026-06,RY3,HINO,XZU600R-WKMLST3,17
2026-06,RY3,HINO,XZU600R-WKTLST3,5
2026-06,RY3,ISUZU,D-MAX,2063
2026-06,RY3,ISUZU,ไม่ระบุ,135
2026-06,RY3,JAC,HFC1040EV3,1
2026-06,RY3,KING LONG,DRACON,6
2026-06,RY3,MAZDA,MAZDA BT-50,3
2026-06,RY3,MERCEDES BENZ,SPRINTER 319 CDI,1
2026-06,RY3,MG,MG EXTENDER,4
2026-06,RY3,MITSUBISHI,TRITON,230
2026-06,RY3,NISSAN,NAVARA,42
2026-06,RY3,ROSENBAUER,PANTHER 6X6,5
2026-06,RY3,SANY,SYM1030T1BEVH3,4
2026-06,RY3,SCANIA,P 420 B6x4NZ,2
2026-06,RY3,SUZUKI,CARRY 1.5L MT,32
2026-06,RY3,TATA,SUPER ACE MINT,1
2026-06,RY3,TOYOTA,COMMUTER,6
2026-06,RY3,TOYOTA,HIACE,12
2026-06,RY3,TOYOTA,HILUX CHAMP,677
2026-06,RY3,TOYOTA,HILUX REVO,2244
2026-06,RY3,TOYOTA,HILUX TRAVO,1314
2026-06,RY3,UD TRUCKS,CWE11N43R410CSSI,1
2026-06,RY3,UD TRUCKS,PKE250CELRM,3
2026-06,RY3,UD TRUCKS,PKE250CHLRM,1
2026-06,RY3,YUCHAI,NZ5162GSS,1
2026-06,RY3,ZXAUTO,FIREBRIGHT YDYX,3
