period,registration_type,brand,model,units
2026-02,RY1,TOYOTA,LAND CRUISER 70 AX,3
2026-02,RY1,TOYOTA,LAND CRUISER 76 AX 4WD,1
2026-02,RY1,TOYOTA,LAND CRUISER GR SPORT,1
2026-02,RY1,TOYOTA,LANDCRUISER HARDTOP 4.0L,1
2026-02,RY1,TOYOTA,LANDCRUISER LC300 SAHARA,1
2026-02,RY1,TOYOTA,NOAH HYBRID X,1
2026-02,RY1,TOYOTA,NOAH HYBRID X 2WD,1
2026-02,RY1,TOYOTA,TR TRANSFORMER,1
2026-02,RY1,TOYOTA,VELLFIRE,17
2026-02,RY1,TOYOTA,VELLFIRE 2.5 HYBRID Z PREMIER,11
2026-02,RY1,TOYOTA,VELLFIRE EXECUTIVE LOUNGE,1
2026-02,RY1,TOYOTA,VELLFIRE HYBRID EXECUTIVE,4
2026-02,RY1,TOYOTA,VELLFIRE HYBRID V L EDITION,1
2026-02,RY1,TOYOTA,VELLFIRE HYBRID Z E-FOUR,2
2026-02,RY1,TOYOTA,VELLFIRE HYBRID Z PREMIER,106
2026-02,RY1,TOYOTA,VELLFIRE Z PREMIER,4
2026-02,RY1,TOYOTA,VELLFIRE Z PREMIER  2.4L,1
2026-02,RY1,TOYOTA,VELLFIRE Z PREMIER E-FOUR,1
2026-02,RY1,TOYOTA,VELLFIRE Z PREMIER HYBRID 2.5L,10
2026-02,RY1,TOYOTA,VELOZ,323
2026-02,RY1,TOYOTA,VOXY HYBRID S-Z,7
2026-02,RY1,TOYOTA,YARIS,309
2026-02,RY1,TOYOTA,YARIS ATIV,6051
2026-02,RY1,TOYOTA,YARIS CROSS,3095
2026-02,RY1,TOYOTA,ไม่ระบุ,1
2026-02,RY1,VOLKSWAGEN,ID BUZZ,1
2026-02,RY1,VOLKSWAGEN,T-ROC STYLE 1.5 TSI,1
2026-02,RY1,VOLT,VOLT FOR FOUR,1
2026-02,RY1,VOLVO,C40,4
2026-02,RY1,VOLVO,EC40,39
2026-02,RY1,VOLVO,EX30,37
2026-02,RY1,VOLVO,EX40,34
2026-02,RY1,VOLVO,EX90,6
2026-02,RY1,VOLVO,S60,1
2026-02,RY1,VOLVO,S90,5
2026-02,RY1,VOLVO,V60,1
2026-02,RY1,VOLVO,XC40,1
2026-02,RY1,VOLVO,XC60,26
2026-02,RY1,VOLVO,XC90,9
2026-02,RY1,WULING,Air EV LR,2
2026-02,RY1,WULING,Bingou SRDTH CCS2,5
2026-02,RY1,WULING,Binguo SRD,1
2026-02,RY1,XEV,YOYO PLUS,1
2026-02,RY1,XEV,YOYO PRO,1
2026-02,RY1,XPENG,G6 AWD Performance,25
2026-02,RY1,XPENG,G6 LONG RANGE,14
2026-02,RY1,XPENG,G6 RWD Long Range,106
2026-02,RY1,XPENG,G6 RWD Standard Range,95
2026-02,RY1,XPENG,G6 STANDARD RANGE,11
2026-02,RY1,XPENG,X9 LONG RANGE,15
2026-02,RY1,XPENG,X9 LONG RANGE(EXECUTIVE),97
2026-02,RY1,XPENG,X9 LONG RANGE(LUXURY),19
2026-02,RY1,XPENG,X9 STANDARD RANGE,5
2026-02,RY1,ZEEKR,ZEEKR 009,220
2026-02,RY1,ZEEKR,ZEEKR 7X,246
2026-02,RY1,ZEEKR,ZEEKR X,17
2026-02,RY2,FARIZON,SUPERVAN SV9,1
2026-02,RY2,FORD,RANGER,1
2026-02,RY2,HIGER,KLQ6540EVN3R,8
2026-02,RY2,HYUNDAI,H-1,2
2026-02,RY2,HYUNDAI,STARIA,84
2026-02,RY2,ISUZU,D-MAX,8
2026-02,RY2,KIA,CARNIVAL,63
2026-02,RY2,MERCEDES BENZ,SPRINTER 419 CDI VAN,10
2026-02,RY2,MERCEDES BENZ,VITO 116 CDI,1
2026-02,RY2,MERCEDES BENZ,VITO 119 CDI,3
2026-02,RY2,MERCEDES BENZ,VITO 119 CDI TOURER,4
2026-02,RY2,MG,MG EXTENDER,1
2026-02,RY2,MITSUBISHI,TRITON,3
2026-02,RY2,NISSAN,UDB4RDRE26EWDDER-C,1
2026-02,RY2,SUZUKI,CARRY 1.5L MT,2
2026-02,RY2,TOYOTA,COMMUTER,781
2026-02,RY2,TOYOTA,HIACE,47
2026-02,RY2,TOYOTA,HIACE MAJESTY,145
2026-02,RY2,TOYOTA,HILUX CHAMP,7
2026-02,RY2,TOYOTA,HILUX REVO,30
2026-02,RY2,TOYOTA,HILUX TRAVO,99
2026-02,RY2,TOYOTA,KDH222R-LEMDYT A1,1
2026-02,RY2,TOYOTA,TR TRANSFORMER II,1
2026-02,RY2,VOLKSWAGEN,CARAVELLE COMFORTLINE2.0L,1
2026-02,RY2,VOLKSWAGEN,CARAVELLE T69 2.0 L,3
2026-02,RY3,BYD,T3,1
2026-02,RY3,CHENGLONG,LZ3240M3CC2,1
2026-02,RY3,DAIHATSU,HIJET CARGO,6
2026-02,RY3,DAIHATSU,HIJET CARGO 4WD,1
2026-02,RY3,FARIZON,SUPERVAN SV,2
2026-02,RY3,FAW,CA1040P40K58LE5YZA84,2
2026-02,RY3,FORD,RANGER,49
2026-02,RY3,FOTON,BJ1031EVJA3,2
2026-02,RY3,FOTON,BJ1044EVJAR,4
2026-02,RY3,GWM,POER,1
2026-02,RY3,HINO,FM1AN1D-SHT,1
2026-02,RY3,HINO,FM8JN1D-SGT,1
2026-02,RY3,HINO,XZU600R-HKMQLT3,10
2026-02,RY3,HINO,XZU600R-WKMLST3,41
2026-02,RY3,ISUZU,D-MAX,2010
2026-02,RY3,ISUZU,ไม่ระบุ,137
2026-02,RY3,JAC,HFC1040EV3,14
2026-02,RY3,JIAYUAN,JY1320-ZLH,1
2026-02,RY3,JONWAY,T21,1
2026-02,RY3,MAZDA,MAZDA BT-50,2
2026-02,RY3,MG,MG EXTENDER,10
2026-02,RY3,MITSUBISHI,TRITON,264
2026-02,RY3,NISSAN,NAVARA,64
2026-02,RY3,POER,SAHAR,1
2026-02,RY3,SUZUKI,CARRY 1.5L MT,64
2026-02,RY3,TOYOTA,COMMUTER,5
2026-02,RY3,TOYOTA,HIACE,12
2026-02,RY3,TOYOTA,HILUX CHAMP,530
2026-02,RY3,TOYOTA,HILUX REVO,2103
2026-02,RY3,TOYOTA,HILUX TRAVO,705
2026-02,RY3,UD TRUCKS,PKE250CELRM,2
2026-02,RY3,VOLVO,FM1364R52420CLSI,1
