period,registration_type,brand,model,units
2021-06,RY3,MG,MG EXTENDER,264
2021-06,RY3,MITSUBISHI,KP3TEYJFPRU,1
2021-06,RY3,MITSUBISHI,TRITON,1227
2021-06,RY3,NISSAN,ADB2RCYD23IHL---C-,1
2021-06,RY3,NISSAN,BGD21SFUA%,1
2021-06,RY3,NISSAN,BVL4RWYD23IHP-A--G,1
2021-06,RY3,NISSAN,NAVARA,505
2021-06,RY3,NISSAN,ไม่ระบุ,2
2021-06,RY3,SUZUKI,AQ416PUM14058,3
2021-06,RY3,SUZUKI,CARRY 1.5L MT,195
2021-06,RY3,TATA,SUPER ACE 1.4 L,1
2021-06,RY3,TATA,XENON,2
2021-06,RY3,TATA,XENON 2.1L CNG SC CLE HD,1
2021-06,RY3,TOYOTA,A-Cab 4X2 2.5E,1
2021-06,RY3,TOYOTA,Commuter,2
2021-06,RY3,TOYOTA,Hiace,3
2021-06,RY3,TOYOTA,Hilux Revo,8112
2021-06,RY3,TOYOTA,ไม่ระบุ,2
2021-06,RY3,UD TRUCKS,PKE250ELRM,1
